path,version,artifact_type,function,size_bytes,one_line_desc,sha256,secondary_function
.claude/skills/web-prototype/references/checklist.md,gsd-design,skill,build,3756,Run this before emitting . P0 = must pass; P1 = should pass; P2 = nice to have.,50eda512ecfaa84de020ae8428d9487a38550d8e37941924487d386f2acbd533,
.claude/skills/saas-landing/SKILL.md,gsd-design,skill,build,4596,"Single-page SaaS landing with hero, features, social proof, pricing, and CTA.",747b595409211b74efe41838b18bc09fb7f9416868044a014e740ba4660ba9bd,
.claude/skills/taste/README.md,gsd-design,skill,build,9579,"Portable Agent Skills that upgrade AI-built interfaces: stronger layout, typography, motion, and spacing instead of boil",90e9b60015a093ab5842ea9b8f4227de01b1d7f42b186bad0ed772de9d718c0c,
.claude/skills/taste/skill.sh,gsd-design,skill,build,845,if [[ $# -eq 0 ]]; then,62b2390705c98131723b9744d70d53684e09c856dc69d4632f9247ac8c244131,
.claude/skills/taste/skills/brandkit/SKILL.md,gsd-design,skill,build,15992,"You are an elite brand identity art director, logo designer, visual-system strategist, and presentation designer.",b0c4837e1bd140ca816ae54948754ddd2ac1e2a4d3619363777a80caf00b2ede,
.claude/skills/taste/skills/gpt-tasteskill/SKILL.md,gsd-design,skill,build,7857,"You are an elite, award-winning frontend design engineer. Standard LLMs possess severe statistical biases: they generate",2e64c269953f2656c21bf5a0fa6b4568e82fe0c72b36e8f84758e090349966a5,
.claude/skills/taste/skills/soft-skill/SKILL.md,gsd-design,skill,build,10561,"- Objective: You engineer $150k+ agency-level digital experiences, not just websites. Your output must exude haptic dept",e1e32f5e2d420872c6c7332b53d5ff7721946766b78c4822b424c2d512c8fdbc,
.claude/skills/taste/skills/redesign-skill/SKILL.md,gsd-design,skill,build,15060,"When applied to an existing project, follow this sequence:",98ad3e5b051bfb71b2795f7e8a6aa0d32b51ee095606c098a4b2822ac07926c9,
.claude/skills/taste/skills/stitch-skill/SKILL.md,gsd-design,skill,build,11859,This skill generates DESIGN.md files optimized for Google Stitch screen generation. It translates the battle-tested anti,1cd55cf8643f3828bc9a3aaadb5da97ee28f98f745b7071d7e217ffeab92fd2a,
.claude/skills/taste/skills/stitch-skill/DESIGN.md,gsd-design,skill,build,12053,"Adjust these dials before using this design system. They control how creative, dense, and animated the output should be.",0ab6740c4ebb1966dbceddb823a66d4bf027e960efbd73faca56cbf8370ae2ad,
.claude/skills/taste/skills/minimalist-skill/SKILL.md,gsd-design,skill,build,7901,Premium Utilitarian Minimalism & Editorial UI,36bc7328f085405f43b476938e62460fa573bf7e984e949e072bcf014831a44c,
.claude/skills/taste/skills/brutalist-skill/SKILL.md,gsd-design,skill,build,8456,Industrial Brutalism & Tactical Telemetry Interface Engineering,fffbaac8597f07679e9d87145533567658aedba3b5eca6f16a7075a333048caa,
.claude/skills/taste/skills/output-skill/SKILL.md,gsd-design,skill,build,2592,Treat every task as production-critical. A partial output is a broken output. Do not optimize for brevity — optimize for,e5bf48b1ae561511439cf71672209a10a88cee0968cc925909ff861dfa0a96a7,
.claude/skills/taste/skills/imagegen-frontend-mobile/SKILL.md,gsd-design,skill,build,40326,You are an elite mobile product design art director.,8a33389979f3074fa0926678e266ad2eb9234624472254469fc1ad916b9caa24,
.claude/skills/taste/skills/taste-skill/SKILL.md,gsd-design,skill,build,21140,"DESIGNVARIANCE: 8 (1=Perfect Symmetry, 10=Artsy Chaos)",a23a9e4e74a87e3f458d53cbff60adbc666e7a1e8633d43f9e213111e48f69b0,
.claude/skills/taste/skills/imagegen-frontend-web/SKILL.md,gsd-design,skill,build,36854,Generate one separate horizontal image PER section. Always. No exceptions.,6b5c2256522fdba1e3313eafa3d743b960a7b13ec029d3e6586e04b23327c1f8,
.claude/skills/taste/skills/image-to-code-skill/SKILL.md,gsd-design,skill,build,36442,You are an elite web design art director and implementation strategist.,4c060a8064a8b13380bc2ef3d6e6a1d0b1e316aa093cd9807d0ce9e4eeb037fa,
.claude/skills/taste/research/README.md,gsd-design,skill,build,368,Background research that informed the skills in this project. Each topic gets its own subfolder.,6af3f83631c2fcb740df05ba5b1bad447745f5ee8677a12dbe41b5cdae765d62,
.claude/skills/taste/research/laziness/README.md,gsd-design,skill,build,1870,"A structured analysis of why large language models produce incomplete outputs, and documented methods to restore full-fi",baec2b1cf754ce8c772cc169d9ab98c8440c314f47b126f39356df6aafc34a75,
.claude/skills/taste/research/laziness/remediation/architectural-patterns.md,gsd-design,skill,build,3142,The standard pattern for managing large context requirements across AI agents is lazy-loaded prompt engineering through ,d4503aee332ac71be509908a5c0455642af86b8c6aca2be561c6b7ab017fdade,
.claude/skills/taste/research/laziness/remediation/reference-prompts.md,gsd-design,skill,build,2363,Ready-to-use prompt templates for enforcing complete outputs. Append to any prompt or include in system instructions.,b39dd6724397684081bdb41a8a407b60853d5152522fc4c1e305984cdb03fe0d,
.claude/skills/taste/research/laziness/remediation/prompt-engineering.md,gsd-design,skill,build,3261,"LLMs do not have emotions or understand monetary incentives. However, specific linguistic patterns in the prompt activat",d702f06f68ccb367958e79b05093dc9dd5e6d37995569e89c8fb68fa720300d9,
.claude/skills/taste/research/laziness/remediation/parameter-tuning.md,gsd-design,skill,build,2856,Autoregressive models select each next token from a probability distribution generated by a softmax function applied to ,efa8888a0849947be26d7b7185f1ec689f56da7400d415943e5b53ceb67d881c,
.claude/skills/taste/research/laziness/findings/references.md,gsd-design,skill,build,1512,- EmotionPrompt (Microsoft Research) — Demonstrates that emotional and stakes-based prompt framing mathematically improv,e2b1192c22274062b3beea8539024604df82fab5c009983f2bfa98a9d933b6c7,
.claude/skills/taste/research/laziness/findings/empirical-results.md,gsd-design,skill,build,2820,"A controlled study published in December 2025 measured output truncation across several frontier models, including GPT-4",e48786188084a861079de1eb4f24a9896aed7318fb8a9254efc06c8e04ec36c3,
.claude/skills/taste/research/laziness/root-causes/rlhf-and-compute.md,gsd-design,skill,build,2165,"Every token an LLM generates consumes GPU compute resources. At an estimated baseline cost of $0.0001 per token, scaling",c0563aaf6fd9cfc68f765ed0a0d12344d27bfc03a8706ff8791bf10327d2f981,
.claude/skills/taste/research/laziness/root-causes/cognitive-shortcuts.md,gsd-design,skill,build,2124,Research from late 2024 demonstrated that frontier models (including Gemini Pro and GPT-4o) exhibit measurable cognitive,d0400b85c5f4f63904eab21689c00c218b227bb474d9a7b3c24607f21a6071f7,
.claude/skills/taste/research/laziness/root-causes/training-data-bias.md,gsd-design,skill,build,1666,LLMs learn by imitating patterns in human-written text. A significant portion of their training data comes from sources ,433b4fbec70c06aa710bc69492c58f9013360cb3ef63dddb485148359005cfdd,
.claude/skills/taste/research/laziness/root-causes/output-limits.md,gsd-design,skill,build,2568,Models like Gemini have massive input context windows (up to 2 million tokens) but strictly capped output limits (typica,acd1cbf44e931409343dc588cac5b4d7254bc40040889b70be1ca1fb745dda85,
.claude/skills/taste/.github/copilot-instructions.md,gsd-design,skill,build,959,> Note: GitHub Copilot automatically reads this file to set its global behavior. By including this in the .github folder,bb3a5ee79ef5a6d292b0298d7bba686200fad1bd6e1f71a7091fadf26a64ff63,
.claude/skills/browser-qa/SKILL.md,gsd-design,skill,build,2614,- After deploying a feature to staging/preview,ec40c3b976429de3628f66bcbf6c1176b8525d508f38bd32c4d6c152a0c00145,
.claude/skills/ui-demo/SKILL.md,gsd-design,skill,build,15244,"Record polished demo videos of web applications using Playwright's video recording with an injected cursor overlay, natu",b5b2bac1adbd3ffc0b34f589ff26b06ececc7d9f896c5a305b89aa834b0bb254,
.claude/skills/impeccable/,gsd-design,scaffold,build,25310193,Application scaffold with build config at .claude/skills/impeccable/,25b16d27ffe041817a90c7c8a76d7dcd301e629ca359596c762b9f86810f3bfc,
.claude/skills/design-md/README.md,gsd-design,skill,build,11464,"A format specification for describing a visual identity to coding agents. DESIGN.md gives agents a persistent, structure",de6d394d8492e6a1ec6e578556abc68b41ba4623541ba85ba5a124346f788bec,
.claude/skills/design-md/CONTRIBUTING.md,gsd-design,skill,build,1129,We'd love to accept your patches and contributions to this project.,dc35e5c3f94772d4f8b70c55d52bae807a7354e13b891b6837fef1a3e2967b92,
.claude/skills/design-md/docs/spec.md,gsd-design,skill,build,14271,"DESIGN.md is a self-contained, plain-text representation of a design system. It defines the visual identity of a brand a",4e1cb4085af57675bf487abf8009c8bec0c7c2e61212a2ef1ef8f702d4a0bbac,
.claude/skills/design-md/packages/cli/scripts/check-package.ts,gsd-design,skill,build,13252,"// Unless required by applicable law or agreed to in writing, software",5e77c18d5aec484be8d2c07218212d62c87387bc054eaa5353280191fbdf69ef,
.claude/skills/design-md/packages/cli/src/version.test.ts,gsd-design,skill,build,1518,"// Unless required by applicable law or agreed to in writing, software",1016d1747729bb51e40c0e1acc9849a19db8536d13ae37fc792e6549eae1e5d1,
.claude/skills/design-md/packages/cli/src/utils.ts,gsd-design,skill,build,4180,"// Unless required by applicable law or agreed to in writing, software",e26a82925be1970dd66b4707071c5f463016b95b049f0408855db248c90f3a0e,
.claude/skills/design-md/packages/cli/src/index.ts,gsd-design,skill,build,1210,"// Unless required by applicable law or agreed to in writing, software",d543af3c471bcff3efbb060c786d2a39141462843589547ee4d362e45d0a38aa,
.claude/skills/design-md/packages/cli/src/version.ts,gsd-design,skill,build,1640,"// Unless required by applicable law or agreed to in writing, software",283dd8b73fef87c9ecb205105667b8bc1edba655c6e40501b1e103a771ead6b6,
.claude/skills/design-md/packages/cli/src/linter/lint.ts,gsd-design,skill,build,5327,"// Unless required by applicable law or agreed to in writing, software",7d69afb0efaeeb61e4b02fcaf23c1ecbfc02cd897dc8238a7ad5adf4a4f84060,
.claude/skills/design-md/packages/cli/src/linter/spec-config.test.ts,gsd-design,skill,build,7180,"// Unless required by applicable law or agreed to in writing, software",9e0864264b63b64b0f97fc874258a1fca3addb2b02fc4788f65e4c938d4427e8,
.claude/skills/design-md/packages/cli/src/linter/index.ts,gsd-design,skill,build,2528,"// Unless required by applicable law or agreed to in writing, software",5e1f64ada21d03f283d688cb10e1e86938ae3b3eda78e1546d7c7ae9cdf39c9d,
.claude/skills/design-md/packages/cli/src/linter/fixture.test.ts,gsd-design,skill,build,2486,"// Unless required by applicable law or agreed to in writing, software",743afd391b53951fcd40a0fb88fc6c4b19a80438938a26a328105eaf04666058,
.claude/skills/design-md/packages/cli/src/linter/index.test.ts,gsd-design,skill,build,4133,"// Unless required by applicable law or agreed to in writing, software",48faaf3f88a05d7aa76f41f99818e87b0e85014e8a5d5c8fb67e05e552e85eca,
.claude/skills/design-md/packages/cli/src/linter/spec-config.ts,gsd-design,skill,build,7320,"// Unless required by applicable law or agreed to in writing, software",f3614fa6d33391bcabefcbd02fa09485b5137626fba7c57de9c1f0ee68fa89d2,
.claude/skills/design-md/packages/cli/src/linter/fixtures/HERITAGE.md,gsd-design,skill,build,7788,surface: '#fbf9f6',81d8b2225211185188c1fb680b430e77bdee758696c34163e2e90655a6dc3677,
.claude/skills/design-md/packages/cli/src/linter/fixtures/NEO_ESOTERIC_MONUMENT.md,gsd-design,skill,build,6735,Neo-Esoteric Monument,c82c81e7234298229dbdf036ce20aad80d99cd1d9e2606798c67016b7a840cbb,
.claude/skills/design-md/packages/cli/src/linter/fixtures/DESIGN-test.md,gsd-design,skill,build,7849,Pacific Mint Dental,5dd65afd2fb1e8536128b1dcf6d148ae24aee8ea25ccc785a9a7a2b7f090925d,
.claude/skills/design-md/packages/cli/src/linter/fixtures/NO_FRONTMATTER.md,gsd-design,skill,build,5686,"The oval is a monument. Every city has one — worn terracotta, chalked lanes, the same quarter-mile run ten thousand time",d49f78d3679615e33052d89f199767489b78cf1eff84a29f52119f79d8a74b6d,
.claude/skills/design-md/packages/cli/src/linter/fixtures/OUT_OF_ORDER.md,gsd-design,skill,build,97,"primary: ""#647D66""",711b8caa4d05fe1bec5b13a0e80ce62df973a8edd653fade37af6518fd215c5e,
.claude/skills/design-md/packages/cli/src/linter/fixtures/TRACKS_OF_DC.md,gsd-design,skill,build,6317,The Tracks of Washington DC,e58b108b552c947e331e77b0574587ec4a2c27de05fa02432f50965b8e394640,
.claude/skills/design-md/packages/cli/src/linter/fixtures/MERIDIAN.md,gsd-design,skill,build,7164,The Cartographer's Atlas,900ff9e1b2808c73da18a8888837aa5c2ab5da607c9614d147374b79d72d08ea,
.claude/skills/design-md/packages/cli/src/linter/fixtures/CARTOGRAPHERS_ATLAS.md,gsd-design,skill,build,6405,The Cartographer's Atlas,8bc506315a81b4b8a97823c64d633e3152b7b5546b4ee6f8f20961184fdc67af,
.claude/skills/design-md/packages/cli/src/linter/fixtures/ALPINE_OBSERVATORY.md,gsd-design,skill,build,6926,The Alpine Observatory,3b4cffc0257eca9c73ebd7e53ccfad35eff0d44b89fcf122ad083ee567077d36,
.claude/skills/design-md/packages/cli/src/linter/model/spec.ts,gsd-design,skill,build,6681,"// Unless required by applicable law or agreed to in writing, software",7e0ec60f1f5dec6181e073480fc0a4a4110366c896ce21d1dae6eaf90c77bf54,
.claude/skills/design-md/packages/cli/src/linter/model/spec.test.ts,gsd-design,skill,build,3734,"// Unless required by applicable law or agreed to in writing, software",04e62a3e1b868bf3bbf49ed6208d8feb41db383922165d8955506a6b46076b82,
.claude/skills/design-md/packages/cli/src/linter/model/handler.test.ts,gsd-design,skill,build,15595,"// Unless required by applicable law or agreed to in writing, software",c0ae3d0d31ac7fb52e879d44a6a7ff615313a7197e82757ae2729581bb99a8bd,
.claude/skills/design-md/packages/cli/src/linter/model/handler.ts,gsd-design,skill,build,14100,"// Unless required by applicable law or agreed to in writing, software",47c1dd9281a5954838e003d7a4e476962a57e1038c516c8bf986dac404050e85,
.claude/skills/design-md/packages/cli/src/linter/tailwind/spec.ts,gsd-design,skill,build,2012,"// Unless required by applicable law or agreed to in writing, software",444f0ab52514fd36a8fd84f676cfd57f6f2ea20a62140584c5dc27f7ec4617cc,
.claude/skills/design-md/packages/cli/src/linter/tailwind/handler.test.ts,gsd-design,skill,build,4677,"// Unless required by applicable law or agreed to in writing, software",8e164635a9de1f96eeae63f52a3f312e95da6c2bd59bfad16fff9b5fdcff4efe,
.claude/skills/design-md/packages/cli/src/linter/tailwind/handler.ts,gsd-design,skill,build,2934,"// Unless required by applicable law or agreed to in writing, software",74f23d4302d8a12a9bb9ab08208ad1af1ce569df40ceba17f69afeac2fcd2d47,
.claude/skills/design-md/packages/cli/src/linter/tailwind/v4/spec.ts,gsd-design,skill,build,2169,"// Unless required by applicable law or agreed to in writing, software",e6dcd5a2dc7728d388e0092c505764d0b5bd20adad7f31a32b445748ac1b2dc2,
.claude/skills/design-md/packages/cli/src/linter/tailwind/v4/serialize.test.ts,gsd-design,skill,build,3827,"// Unless required by applicable law or agreed to in writing, software",2cf8bc6a4b213410f10a715147bd63a26d7b6faf4c19b841a345f603b7f595e0,
.claude/skills/design-md/packages/cli/src/linter/tailwind/v4/handler.test.ts,gsd-design,skill,build,6264,"// Unless required by applicable law or agreed to in writing, software",ea40790e202db39b5f00bbab00c4ca758043f97cda05ddeb471f9b811443f5f6,
.claude/skills/design-md/packages/cli/src/linter/tailwind/v4/fixture.test.ts,gsd-design,skill,build,1956,"// Unless required by applicable law or agreed to in writing, software",996954520370f891ded154806d7b25f5abf6f3c0ad01bc3eeb19f5a82b8df9ae,
.claude/skills/design-md/packages/cli/src/linter/tailwind/v4/serialize.ts,gsd-design,skill,build,1720,"// Unless required by applicable law or agreed to in writing, software",ded3f4e4e791bb715d4fac1c978a12ae7d19a90a81500b90221f843b7d3cff3c,
.claude/skills/design-md/packages/cli/src/linter/tailwind/v4/handler.ts,gsd-design,skill,build,4038,"// Unless required by applicable law or agreed to in writing, software",ef9780d7a725f8440e8a88a58c69391bb0c22691fc8f65bdd8d34487535a889c,
.claude/skills/design-md/packages/cli/src/linter/dtcg/spec.ts,gsd-design,skill,build,2518,"// Unless required by applicable law or agreed to in writing, software",ea7ba05fc2aaa58b0454c07ec12541069cf589508cff91634a8619ea0620edba,
.claude/skills/design-md/packages/cli/src/linter/dtcg/handler.test.ts,gsd-design,skill,build,7131,"// Unless required by applicable law or agreed to in writing, software",3806bee65805062ae84f78a32f0b683fe44cd802b288fbb0d7a908a1b8a2d245,
.claude/skills/design-md/packages/cli/src/linter/dtcg/conformance.test.ts,gsd-design,skill,build,4098,"// Unless required by applicable law or agreed to in writing, software",6dc834b8558ae68b39c10401e6d68b6d42191d2dc79ae486bfeaf17bfb527550,
.claude/skills/design-md/packages/cli/src/linter/dtcg/handler.ts,gsd-design,skill,build,4193,"// Unless required by applicable law or agreed to in writing, software",f40f7990f65afde42a8d7c8d93fd7ab2d7e90e97218307c5ac4c86de39a3a0b3,
.claude/skills/design-md/packages/cli/src/linter/spec-gen/renderers.ts,gsd-design,skill,build,4565,"// Unless required by applicable law or agreed to in writing, software",a6b0b3d3533202190ae25fa9ff3e52bd2e98e90ac367ed9ded025a1eee2af0a5,
.claude/skills/design-md/packages/cli/src/linter/spec-gen/compiler.ts,gsd-design,skill,build,2096,"// Unless required by applicable law or agreed to in writing, software",5e25a9b9b6b09e22baab209eb0ca83afa766e8f09209966f6f25cdf618f5ca9c,
.claude/skills/design-md/packages/cli/src/linter/spec-gen/compiler.test.ts,gsd-design,skill,build,3604,"// Unless required by applicable law or agreed to in writing, software",cd866d0114f49228bdfe93c734ddce43d5c5d107144cf3b2f3f9788995109b1f,
.claude/skills/design-md/packages/cli/src/linter/spec-gen/spec-helpers.test.ts,gsd-design,skill,build,2285,"// Unless required by applicable law or agreed to in writing, software",ba1fb767776b5ee89e91b6735ef58231fbf81e283ab97d8c92638eb37b72d6a7,
.claude/skills/design-md/packages/cli/src/linter/spec-gen/generate.ts,gsd-design,skill,build,3564,"// Unless required by applicable law or agreed to in writing, software",b4b81084debc5b45cdc96a5739215cc0882fcfbf16985b5c13803eed5c1319da,
